our_rank,name,position,team,gsis_id,adp,adp_rank,ecr_rank,mkt_val,mkt_rank,log_rank,vs_adp,vs_adp_log,vs_adp_pct,vs_adp_clip,score_log_pts,pred_vorp,pos_rank,delta,anchor_rank,scarcity_gain,feature_gain,age_c,age_c2,age_rb,age_qb,games_missed,rookie_pedigree,td_share_c,team_change,has_prior,draft_ovr_log,vacated_target_share,vacated_carry_share,arriving_vet_usage,draft_competition,qb_change,qb_quality_delta,qb_rookie,qb_expected_missing,coach_change,team_fp_prior,team_fp_prior_z,team_pass_fp_share_prior,team_pass_rate_prior,returning_target_competition,returning_carry_competition,depth_rank_adp,is_rookie,qb_delta_wrte,vacated_tgt_wrte,vacated_carry_rb,opp_target_share,opp_air_yards_share,opp_ts_slope,opp_ts_l4f4,opp_cs_l6_delta,opp_fp_oe_pg,opp_td_per_opp_vs_pos,opp_boom_rate,ppg_delta,career_missed_rate,inj_weeks_listed_l2y,inj_soft_tissue_l2y,inj_recurrence,apy_cap_pct,contract_year,rookie_deal_yr,draft_r1,draft_r23,rb_early_rookie,yrs_since_peak,last_was_career_best,c_age_c,c_age_c2,c_age_rb,c_age_qb,c_games_missed,c_rookie_pedigree,c_td_share_c,c_team_change,c_has_prior,c_draft_ovr_log,c_vs_adp,c_vacated_target_share,c_vacated_carry_share,c_arriving_vet_usage,c_draft_competition,c_qb_change,c_qb_quality_delta,c_qb_rookie,c_qb_expected_missing,c_coach_change,c_team_fp_prior,c_team_fp_prior_z,c_team_pass_fp_share_prior,c_team_pass_rate_prior,c_returning_target_competition,c_returning_carry_competition,c_depth_rank_adp,c_is_rookie,c_qb_delta_wrte,c_vacated_tgt_wrte,c_vacated_carry_rb,c_opp_target_share,c_opp_air_yards_share,c_opp_ts_slope,c_opp_ts_l4f4,c_opp_cs_l6_delta,c_opp_fp_oe_pg,c_opp_td_per_opp_vs_pos,c_opp_boom_rate,c_ppg_delta,c_career_missed_rate,c_inj_weeks_listed_l2y,c_inj_soft_tissue_l2y,c_inj_recurrence,c_apy_cap_pct,c_contract_year,c_rookie_deal_yr,c_draft_r1,c_draft_r23,c_rb_early_rookie,c_yrs_since_peak,c_last_was_career_best,c_ppg_mismatch,raw_ppg_mismatch,_dummy,adp_gap_ahead,adp_gap_behind,age,birthdate,career_best_ppg,coach_pass_oe,coach_pass_shift,draft_ovr,draft_round,draft_year,expqb_rush_wrte,inj_recurrence_qb,inj_weeks_listed_l2y_qb,is_rk_draft,log_pts,ol_sack_rate_prior,ol_stuff_rate_prior,prev_games,prev_ppg,prev_td_share,prev_team,prop_mvp,prop_oroy,prop_pass_yds,prop_rec_yds,prop_rush_yds,qb_rush_ypg,rookie,rookie_log_pick,rookie_x_vacated,rz_ez_target_share,rz_gl_carry_share,rz_opp_pg,rz_target_share,rz_td_minus_expected,season,snap_share,snap_share_l4f4,snap_share_max4,sos_dvp,sos_dvp_first4,tgt_pts,vegas_wins_c,vegas_wins_delta,vs_adp_off,yrs_exp
151,Germie Bernard,WR,PIT,BER218265,160.900000,170,207,5.332719,179,5.187386,0.186941,0.196920,0.200000,0.196920,4.374707,-34.782917,71,19,151,19,0,-3.251198,10.570287,-0.000000,-0.000000,0.000000,0.825926,-0.148466,0.000000,0.000000,3.850148,0.503650,0.339066,0.215953,0.144285,0.000000,0.000000,0.000000,1.000000,1.000000,1405.980000,-0.011788,0.645173,0.573822,0.229927,0.004914,3.000000,1.000000,0.000000,0.503650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.002868,0.000150,0.000164,0.000502,0.010135,0.011250,0.008953,-0.000691,-0.052461,0.000338,0.001025,0.000471,-0.000125,-0.004751,-0.008493,-0.000920,-0.000085,0.000792,0.003611,0.007096,-0.000188,0.001168,0.000710,-0.002837,-0.000160,-0.002131,-0.007719,0.025501,0.000007,-0.000605,0.001256,-0.004486,-0.000420,-0.000346,0.000657,-0.000406,-0.000973,-0.000848,0.016877,-0.000042,0.013297,0.000047,-0.000705,0.001175,-0.001102,-0.000055,-0.004263,-0.000208,0.003513,-0.000454,-0.004409,-0.006989,-0.002682,-0.000000,false,4.615121,4.615121,22.748802,2003-12-02,0.000000,0.018398,-0.023609,47,2,2026,0.000000,0.000000,0.000000,true,0.000000,-0.012890,-0.002149,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.751971,0.696021,0.000000,0.000000,0.000000,0.000000,0.000000,2026,0.000000,0.000000,0.000000,-0.919358,-1.980846,0.000000,0.000000,0.000000,0.186941,0.000000
152,Rashod Bateman,WR,BAL,00-0036550,161.000000,171,202,5.308268,177,5.176150,0.158089,0.166604,0.167568,0.166604,4.367256,-34.782917,73,19,152,19,0,0.757016,0.573073,0.000000,0.000000,4.000000,0.000000,0.068140,0.000000,1.000000,3.295837,0.276543,0.126233,0.000000,0.157732,0.000000,0.000000,0.000000,0.000000,1.000000,1329.820000,-0.406624,0.558346,0.444079,0.311111,0.019724,2.000000,0.000000,0.000000,0.276543,0.000000,0.119439,0.175947,-0.007337,-0.098952,0.000000,-2.643077,0.004209,0.000000,-6.650962,0.270588,5.000000,0.000000,0.000000,0.044000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000062,0.000666,0.000164,0.000502,-0.007984,-0.001404,-0.004109,-0.000691,0.007180,-0.001178,0.000852,0.000012,0.000355,0.002515,-0.010248,-0.000920,-0.000085,0.000792,-0.000773,0.007096,-0.001134,0.003963,-0.012419,0.014602,-0.000329,-0.001881,-0.002680,-0.002888,0.000007,-0.000233,0.001256,0.000074,0.000217,-0.013567,0.019387,-0.000406,-0.004316,0.000121,0.016877,-0.000711,-0.010244,-0.000003,-0.000705,0.001175,-0.000016,-0.000055,-0.004263,0.000412,-0.002206,-0.000454,-0.000988,-0.006989,-0.002987,-0.402665,true,4.990433,4.615121,26.757016,1999-11-29,10.912500,0.000000,0.000000,27,1,2021,26.846154,0.000000,0.000000,false,0.000000,0.024384,-0.015686,13.000000,4.261538,0.216606,BAL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,0.692308,0.160714,-0.640971,2026,0.693077,0.022500,0.815000,-0.357697,3.967978,0.000000,0.000000,0.000000,0.158089,5.000000
153,Cooper Kupp,WR,SEA,00-0033908,161.300000,172,196,5.278115,176,5.170484,0.123869,0.130620,0.129730,0.130620,4.402533,-34.782917,66,19,153,19,0,7.212868,52.025463,0.000000,0.000000,1.000000,0.000000,-0.045285,0.000000,1.000000,4.234107,0.076628,0.445525,0.000000,0.130824,0.000000,0.000000,0.000000,0.000000,0.000000,1561.000000,0.791882,0.632415,0.503861,0.542146,0.038911,3.000000,0.000000,0.000000,0.076628,0.000000,0.159878,0.148976,-0.003988,-0.055694,0.000000,-1.590625,-0.019851,0.000000,-7.314583,0.194631,7.000000,1.000000,0.000000,0.054000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,0.000000,0.004781,-0.001990,0.000164,0.000502,0.005605,-0.001404,0.002731,-0.000691,0.007180,0.001388,0.000646,-0.000391,-0.000365,0.002515,-0.006738,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,0.001737,-0.004522,-0.001219,0.006567,-0.000808,-0.001557,-0.007719,-0.002888,0.000007,0.000094,0.001256,0.001618,0.000119,-0.007532,0.011199,-0.000406,-0.002985,-0.005422,0.016877,-0.000777,-0.003636,-0.000023,0.000281,0.001175,0.000230,-0.000055,-0.004263,-0.000208,0.003513,-0.000454,0.009275,-0.006989,-0.000722,2.586944,true,3.828641,4.615121,33.212868,1993-06-15,25.852941,0.016319,0.000000,69,3,2017,5.588235,0.000000,0.000000,false,0.000000,-0.013156,0.036960,16.000000,7.268750,0.103181,SEA,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178571,0.000000,0.812500,0.200000,-1.962532,2026,0.755625,0.120000,0.895000,0.388462,-0.311140,0.000000,0.000000,0.000000,0.123869,9.000000
154,Adonai Mitchell,WR,NYJ,00-0039890,164.400000,174,158,5.062595,158,5.062595,-0.090972,-0.096460,-0.086486,-0.096460,4.474047,-34.782917,62,20,154,20,0,-2.101300,4.415464,-0.000000,-0.000000,1.000000,0.000000,-0.011947,0.000000,1.000000,3.951244,0.241870,0.256579,0.040268,0.201849,0.000000,0.000000,0.000000,1.000000,0.000000,1143.360000,-1.373289,0.609082,0.518987,0.227642,0.015351,3.000000,0.000000,0.000000,0.241870,0.000000,0.153450,0.316102,0.012101,0.120039,0.003255,-6.302500,-0.021756,0.062500,2.331397,0.029412,0.000000,0.000000,0.000000,0.007000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,1.000000,-0.002028,0.000468,0.000164,0.000502,0.005605,-0.001404,0.000720,-0.000691,0.007180,0.000614,-0.000643,-0.000058,0.000061,0.001160,-0.016002,-0.000920,-0.000085,0.000792,0.003611,-0.001733,-0.003449,0.010806,-0.004748,0.004533,-0.000155,-0.001955,-0.007719,-0.002888,0.000007,-0.000176,0.001256,0.001373,0.000725,0.021460,-0.022064,-0.000063,-0.008946,-0.005861,0.010958,0.000192,0.010738,0.000047,-0.000705,0.001175,-0.000929,-0.000055,0.008142,-0.000208,0.003513,-0.000454,-0.004409,0.009665,-0.002326,0.469741,true,3.761200,4.615121,23.898700,2002-10-08,5.493750,-0.012828,0.000000,52,2,2024,0.000000,0.000000,0.000000,false,0.000000,0.032800,0.003272,16.000000,5.493750,0.136519,NYJ,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208333,0.000000,0.500000,0.131148,-0.533410,2026,0.506250,0.340000,0.880000,-1.018735,3.762390,0.000000,0.000000,0.000000,-0.090972,2.000000
155,Isaac TeSlaa,WR,DET,00-0040669,169.400000,179,178,5.181784,169,5.129899,-0.005305,-0.005602,-0.005405,-0.005602,4.429587,-34.782917,64,24,155,24,0,-1.471595,2.165591,-0.000000,-0.000000,3.000000,0.000000,0.325842,0.000000,1.000000,4.248495,0.145455,0.377828,0.072621,0.135119,0.000000,0.000000,0.000000,0.000000,0.000000,1691.480000,1.468330,0.627084,0.554435,0.505455,0.022624,3.000000,0.000000,0.000000,0.145455,0.000000,0.057213,0.120670,0.002791,0.036052,0.000000,0.768571,0.173799,0.000000,0.000000,0.176471,3.000000,2.000000,0.000000,0.006000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,-0.001567,0.000584,0.000164,0.000502,-0.003454,-0.001404,-0.019649,-0.000691,0.007180,0.001427,-0.000129,-0.000252,-0.000212,0.000072,-0.007298,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,0.003358,-0.009310,-0.002026,-0.000231,-0.000732,-0.001832,-0.007719,-0.002888,0.000007,-0.000018,0.001256,-0.002301,0.000017,0.004682,-0.006167,-0.000406,-0.000000,0.039193,0.016877,-0.000042,-0.002056,0.000017,0.001267,0.001175,-0.000954,-0.000055,0.004007,-0.000208,0.003513,-0.000454,-0.004409,0.009665,-0.002218,0.612447,true,4.859812,4.615121,24.528405,2002-02-20,5.421429,-0.002782,0.000000,70,3,2025,2.647059,0.000000,0.000000,false,0.000000,-0.002579,0.011535,14.000000,5.421429,0.474308,DET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366667,0.000000,0.785714,0.122222,3.432956,2026,0.396471,0.387500,0.727500,-0.393614,-2.940846,0.000000,0.000000,0.000000,-0.005305,1.000000
156,Darius Slayton,WR,NYG,00-0035535,170.800000,180,234,5.455321,184,5.214936,0.250144,0.262364,0.291892,0.262364,4.360765,-34.782917,75,24,156,24,0,3.634497,13.209568,0.000000,0.000000,3.000000,0.000000,-0.087738,0.000000,1.000000,5.141664,0.357002,0.043053,0.339303,0.160544,0.000000,0.000000,0.000000,0.000000,1.000000,1389.820000,-0.095566,0.591587,0.498035,0.171598,0.000000,2.000000,0.000000,0.000000,0.357002,0.000000,0.154614,0.258646,0.005420,0.094185,0.000000,-3.907857,-0.032550,0.000000,0.182143,0.119658,5.000000,3.000000,0.000000,0.043000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.002165,0.000014,0.000164,0.000502,-0.003454,-0.001404,0.005291,-0.000691,0.007180,0.003869,0.001404,0.000175,0.000543,-0.008901,-0.010614,-0.000920,-0.000085,0.000792,-0.000773,0.007096,-0.000389,0.001761,-0.007393,0.007350,-0.000039,-0.002214,-0.002680,-0.002888,0.000007,-0.000365,0.001256,0.001417,0.000516,0.009421,-0.017170,-0.000406,-0.005916,-0.008347,0.016877,-0.000024,0.002887,-0.000003,0.002253,0.001175,-0.000041,-0.000055,-0.004263,-0.000208,-0.002206,-0.000454,0.016117,-0.006989,-0.000778,2.512437,true,4.919981,4.615121,29.634497,1997-01-12,12.142857,-0.038264,-0.004484,171,5,2019,34.785714,0.000000,0.000000,false,0.000000,0.011476,-0.031517,14.000000,7.057143,0.060729,NYG,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.155556,0.000000,0.571429,0.117647,-2.350082,2026,0.812857,-0.045000,0.932500,1.086040,3.459154,0.000000,0.000000,0.000000,0.250144,7.000000
157,Tyjae Spears,RB,TEN,00-0039032,130.700000,128,139,4.934474,139,4.934474,0.076693,0.082444,0.059459,0.082444,4.221417,-35.991250,46,-29,107,21,-50,-0.787132,0.619577,-0.787132,-0.000000,4.000000,0.000000,-0.116702,0.000000,1.000000,4.394449,0.280943,0.000000,0.252055,0.135592,0.000000,0.000000,0.000000,0.000000,1.000000,1115.640000,-1.516997,0.660697,0.573844,0.084479,0.677249,2.000000,0.000000,0.000000,0.000000,0.000000,0.122847,-0.048133,0.006240,0.051199,-0.045772,0.119231,-0.016116,0.076923,-0.874359,0.176471,12.000000,3.000000,1.000000,0.006000,0.000000,4.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-0.001067,0.000664,-0.001222,0.000502,-0.007984,-0.001404,0.007037,-0.000691,0.007180,0.001826,0.000363,0.000021,0.000640,-0.005966,-0.007360,-0.000920,-0.000085,0.000792,-0.000773,0.007096,-0.003794,0.011823,0.003057,-0.002840,0.000141,0.009223,-0.002680,-0.002888,0.000007,0.000220,0.001256,0.000204,-0.000595,0.010897,-0.009034,-0.005219,-0.000822,-0.004561,0.009592,-0.000130,-0.002056,-0.000074,0.002253,-0.015322,-0.000954,-0.000055,0.012277,-0.000208,0.003513,-0.000454,-0.000988,-0.006989,0.000850,4.661368,true,4.025352,4.615121,25.212868,2001-06-15,9.466667,0.058196,0.016166,81,3,2023,0.000000,0.000000,0.000000,false,0.000000,0.021608,-0.008104,13.000000,8.592308,0.107431,TEN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.923077,0.137255,-1.920450,2026,0.459231,0.022500,0.542500,0.290744,2.927647,0.000000,0.000000,0.000000,0.076693,3.000000
158,Juwan Johnson,TE,NO,00-0036040,154.800000,156,143,4.962845,143,4.962845,-0.081550,-0.087011,-0.070270,-0.087011,4.583805,-38.706755,17,-2,169,-13,11,3.965777,15.727386,0.000000,0.000000,0.000000,0.000000,-0.086329,0.000000,1.000000,5.598422,0.109244,0.167816,0.067434,0.161045,0.000000,0.000000,0.000000,0.000000,0.000000,1182.280000,-1.171516,0.654329,0.522503,0.010504,0.000000,1.000000,0.000000,0.000000,0.109244,0.000000,0.176684,0.159725,-0.002159,-0.058098,0.000000,-1.600588,-0.028417,0.000000,2.395686,0.227723,2.000000,0.000000,0.000000,0.037000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.002408,-0.000116,0.000164,0.000502,0.010135,-0.001404,0.005206,-0.000691,0.007180,0.005117,-0.000586,-0.000326,0.000261,0.000246,-0.010680,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,-0.002966,0.009377,0.002094,0.004061,0.000295,-0.002214,0.002358,-0.002888,0.000007,0.000041,0.001256,0.002260,0.000158,-0.004237,0.011654,-0.000406,-0.002997,-0.007395,0.016877,0.000198,-0.006515,0.000027,-0.000705,0.001175,-0.000189,-0.000055,-0.004263,-0.000208,-0.002206,-0.000454,-0.004409,0.009665,0.001170,5.083633,true,0.000000,4.615121,29.965777,1996-09-13,10.582353,-0.009312,0.000000,,,2020,16.909091,0.000000,0.000000,false,0.000000,0.007946,-0.001205,17.000000,10.582353,0.100056,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.470588,0.153846,0.153800,2026,0.750000,-0.255000,0.937500,0.144470,-2.043713,0.000000,0.000000,0.000000,-0.081550,6.000000
159,Chris Rodriguez Jr.,RB,JAX,00-0038611,151.500000,153,141,4.948760,141,4.948760,-0.076470,-0.081678,-0.064865,-0.081678,4.188471,-42.421111,50,-6,160,-7,1,-0.069815,0.004874,-0.069815,-0.000000,5.000000,0.000000,0.167172,1.000000,1.000000,5.262690,0.221477,0.548454,0.031674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570.240000,0.839785,0.629713,0.551341,0.043624,0.224742,2.000000,0.000000,0.000000,0.000000,0.548454,0.013278,0.003800,0.003400,0.031213,0.090089,1.473333,0.019215,0.000000,2.416667,0.490196,3.000000,2.000000,0.000000,0.017000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000543,0.000695,0.000041,0.000502,-0.012514,-0.001404,-0.010081,0.003267,0.007180,0.004200,-0.000556,-0.000099,-0.000597,0.001449,0.010326,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,0.001852,-0.004861,-0.001628,0.000184,0.000226,0.001581,-0.002680,-0.002888,0.000007,0.000220,-0.005486,-0.003979,-0.000406,0.005780,-0.005251,0.009067,0.000891,0.003578,0.016877,0.000200,-0.029351,0.000017,0.001267,0.001175,-0.000682,-0.000055,-0.004263,-0.000208,-0.002206,-0.000454,-0.004409,0.009665,0.000184,3.782372,true,4.521789,4.615121,25.930185,2000-09-26,7.666667,0.019526,0.000000,193,6,2023,0.000000,0.000000,0.000000,false,0.000000,-0.001611,0.003145,12.000000,7.666667,0.391304,WAS,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378378,1.916667,0.019608,-1.496434,2026,0.312308,0.192500,0.452500,-0.135900,-0.497941,0.000000,0.000000,0.000000,-0.076470,3.000000
160,Alvin Kamara,RB,NO,00-0033906,153.400000,154,144,4.969813,144,4.969813,-0.062914,-0.067139,-0.054054,-0.067139,4.206375,-42.421111,47,-6,161,-7,1,5.104723,26.058195,5.104723,0.000000,6.000000,0.000000,-0.164550,0.000000,1.000000,4.204693,0.109244,0.167816,0.578058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1182.280000,-1.171516,0.654329,0.522503,0.077731,0.344828,2.000000,0.000000,0.000000,0.000000,0.167816,0.116687,0.007925,-0.004251,-0.036784,-0.036156,-3.519091,-0.026627,0.000000,-9.795455,0.154362,14.000000,3.000000,0.000000,0.020000,0.000000,0.000000,0.000000,1.000000,0.000000,5.000000,0.000000,0.003240,-0.000650,0.009155,0.000502,-0.017044,-0.001404,0.009923,-0.000691,0.007180,0.001307,-0.000475,-0.000326,0.000261,-0.016935,0.010326,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,-0.002966,0.009377,0.002094,0.004061,0.000155,0.003609,-0.002680,-0.002888,0.000007,0.000220,-0.000807,-0.000031,-0.000392,-0.008007,0.007620,-0.004208,-0.005424,-0.006983,0.016877,-0.001026,-0.000133,-0.000094,0.002253,0.001175,-0.000608,-0.000055,-0.004263,-0.000208,0.003513,-0.000454,0.012696,-0.006989,0.001363,5.338418,true,4.736198,4.615121,31.104723,1995-07-25,25.186667,-0.009312,0.000000,67,3,2017,0.000000,0.000000,0.000000,false,0.000000,0.007946,-0.001205,11.000000,9.154545,0.059583,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117647,1.000000,0.096154,-3.009734,2026,0.637273,-0.312500,0.807500,0.663408,-0.223824,0.000000,0.000000,0.000000,-0.062914,9.000000
161,Isiah Pacheco,RB,DET,00-0037197,157.800000,162,142,4.955827,142,4.955827,-0.123614,-0.131769,-0.108108,-0.131769,4.201794,-42.421111,49,1,163,-1,2,1.501711,2.255136,1.501711,0.000000,4.000000,0.000000,-0.086675,1.000000,1.000000,5.525453,0.145455,0.377828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1691.480000,1.468330,0.627084,0.554435,0.170909,0.556561,2.000000,0.000000,0.000000,0.000000,0.377828,0.067988,-0.005525,0.001104,0.013996,0.031878,-1.585385,-0.018620,0.000000,-1.413187,0.250000,14.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000606,0.000579,0.002809,0.000502,-0.007984,-0.001404,0.005227,0.003267,0.007180,0.004918,-0.000839,-0.000252,-0.000212,0.002515,0.010326,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,0.003358,-0.009310,-0.002026,-0.000231,-0.000038,0.007184,-0.002680,-0.002888,0.000007,0.000220,-0.003388,-0.001890,-0.000440,0.001642,-0.001992,0.002946,-0.002978,-0.005138,0.016877,-0.000184,-0.008453,-0.000094,-0.000705,0.001175,-0.000954,-0.000055,-0.004263,-0.000208,-0.002206,-0.000454,0.002433,-0.006989,-0.000519,2.854049,true,5.081404,4.615121,27.501711,1999-03-02,15.278571,-0.002782,0.000000,251,7,2022,0.000000,0.000000,0.000000,false,0.000000,-0.002579,0.011535,13.000000,6.715385,0.137457,KC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.846154,0.049383,-1.514712,2026,0.516923,-0.037500,0.675000,0.491574,2.230588,0.000000,0.000000,0.000000,-0.123614,4.000000
162,Tank Bigsby,RB,PHI,00-0038555,160.300000,168,161,5.081404,161,5.081404,-0.040120,-0.042560,-0.037838,-0.042560,4.140656,-42.421111,51,6,164,4,2,-0.995209,0.990440,-0.995209,-0.000000,2.000000,0.000000,-0.001084,0.000000,1.000000,4.477337,0.371739,0.024845,0.031818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1353.920000,-0.281682,0.604172,0.487805,0.134783,0.608696,2.000000,0.000000,0.000000,0.000000,0.024845,0.011593,-0.001217,0.001775,0.032605,0.105347,0.694667,-0.002659,0.000000,-5.013333,0.156863,3.000000,0.000000,0.000000,0.006000,0.000000,4.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-0.001219,0.000645,-0.001589,0.000502,0.001075,-0.001404,0.000065,-0.000691,0.007180,0.002053,-0.000338,0.000205,0.000584,0.001445,0.010326,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,-0.000835,0.003078,-0.005490,0.008725,0.000037,0.008065,-0.002680,-0.002888,0.000007,0.000220,0.000951,-0.004043,-0.000425,0.002852,-0.005514,0.010672,-0.000094,-0.001461,0.016877,-0.000546,-0.000350,0.000017,-0.000705,0.001175,-0.000954,-0.000055,0.012277,-0.000208,0.003513,-0.000454,-0.000988,-0.006989,-0.002591,0.120224,true,5.003946,4.615121,25.004791,2001-08-30,8.600000,-0.073593,0.000000,88,3,2023,0.000000,0.000000,0.000000,false,0.000000,-0.004209,0.047117,15.000000,3.586667,0.223048,PHI,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181818,0.909091,0.016393,-1.528483,2026,0.126471,0.242500,0.365000,0.682578,0.085000,0.000000,0.000000,0.000000,-0.040120,3.000000
163,Brian Robinson Jr.,RB,ATL,00-0037746,164.900000,175,163,5.093750,163,5.093750,-0.067064,-0.071036,-0.064865,-0.071036,4.127477,-42.421111,52,12,165,10,2,1.446954,2.093676,1.446954,0.000000,0.000000,0.000000,-0.032132,1.000000,1.000000,4.584967,0.271287,0.335430,0.020362,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1317.820000,-0.468836,0.610023,0.514257,0.203960,0.620545,2.000000,0.000000,0.000000,0.000000,0.335430,0.020880,0.000002,-0.000505,-0.006133,0.001928,-0.629412,-0.013279,0.000000,-7.737815,0.147059,5.000000,2.000000,0.000000,0.008000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000566,0.000588,0.002713,0.000502,0.010135,-0.001404,0.001938,0.003267,0.007180,0.002347,-0.000499,0.000002,-0.000117,0.001830,0.010326,-0.000920,-0.000085,0.000792,0.003611,-0.001733,-0.001283,0.004403,-0.004605,0.005169,-0.000106,0.008265,-0.002680,-0.002888,0.000007,0.000220,-0.002867,-0.003688,-0.000420,-0.001257,0.001818,-0.000203,-0.001769,-0.003908,0.016877,-0.000820,0.000503,-0.000003,0.001267,0.001175,-0.000904,-0.000055,-0.004263,-0.000208,0.003513,-0.000454,0.002433,-0.006989,-0.002495,0.247496,true,5.164786,4.615121,27.446954,1999-03-22,13.206667,0.005524,0.000000,98,3,2022,0.000000,0.000000,0.000000,false,0.000000,-0.020710,-0.005416,17.000000,3.676471,0.192000,SF,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.500000,0.044444,-0.927018,2026,0.167059,-0.027500,0.252500,0.179671,-0.513529,0.000000,0.000000,0.000000,-0.067064,4.000000
164,Keaton Mitchell,RB,LAC,00-0038454,168.600000,177,155,5.043425,155,5.043425,-0.125163,-0.132725,-0.118919,-0.132725,4.114854,-42.421111,53,13,182,-5,18,-1.378508,1.900284,-1.378508,-0.000000,4.000000,0.000000,-0.115829,1.000000,1.000000,5.598422,0.292818,0.071584,0.004630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1410.420000,0.011230,0.650374,0.540837,0.114180,0.698482,2.000000,0.000000,0.000000,0.000000,0.071584,0.042062,-0.014854,0.001622,0.022464,0.038578,0.304615,-0.018425,0.000000,0.861538,0.568627,10.000000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,-0.001499,0.000598,-0.002264,0.000502,-0.007984,-0.001404,0.006985,0.003267,0.007180,0.005117,-0.000848,0.000045,0.000479,0.002359,0.010326,-0.000920,-0.000085,0.000792,-0.000773,-0.001733,-0.000133,0.001005,0.001496,0.001596,0.000080,0.009581,-0.002680,-0.002888,0.000007,0.000220,0.000376,-0.002880,-0.000474,0.002577,-0.003595,0.003651,-0.000587,-0.005093,0.016877,0.000044,-0.036174,-0.000054,-0.000705,0.001175,-0.000732,-0.000055,-0.004263,-0.000208,-0.002206,-0.000454,0.002433,-0.006989,-0.002168,0.678302,true,5.075174,4.615121,24.621492,2002-01-17,9.985714,-0.058219,0.000000,,,2023,0.000000,0.000000,0.000000,false,0.000000,0.023027,0.031096,13.000000,4.261538,0.108303,BAL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,-0.285889,2026,0.174615,0.162500,0.297500,-0.355138,0.932059,0.000000,0.000000,0.000000,-0.125163,3.000000
